COADD_ID,COMPOUND_CODE,PROJECT_ID,LIBRARY_NAME,ASSAY_ID,ORGANISM,STRAIN,NASSAYS,INHIB_AVE,INHIB_STD,CONC,SMILES,DRVAL_TYPE,DRVAL_MEDIAN,DRVAL_UNIT,DMAX_AVE,MIC_OPERATOR,MW,logP,TPSA,HBD,HBA,RotBonds,Rings,ArRings,QED,MIC_VALUE_uM
CO-ADD:0255848,A1770/0074991,CO-ADD:PC0342,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,0.04,2.46,32 ug/mL,C(=O)(NC1CCCCC1)c2c(cccc2OC)OC,MIC,>32,ug/mL,19.2,>,263.33700000000005,2.766300000000001,47.56,1,3,4,2,1,0.908289615545894,121.5172953287992
CO-ADD:0255506,A1768/0074925,CO-ADD:PC0342,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,-1.61,11.14,32 ug/mL,N1(c2cccc(Cl)c2)C(=O)CC(N(CC3)CCC3C(OCC)=O)C1=O,MIC,>32,ug/mL,17.45,>,364.8290000000001,2.247,66.92,0,5,4,3,1,0.6052077650115365,87.7123255004399
CO-ADD:0240673,A1252/0057221,CO-ADD:PC0289,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,12.17,0.21,32 ug/mL,N1(C(c2ccccc2)=O)C(=O)\C(\SC1=S)=C\c(cc3)ccc3Cl,MIC,>32,ug/mL,36.05,>,359.85900000000004,4.381600000000002,37.38,0,4,2,3,2,0.4527343119817579,88.92371734484894
CO-ADD:0250319,A1704/0072567,CO-ADD:PC0332,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,-3.51,0.04,32 ug/mL,N(c1ccccc1[N+](=O)[O-])(C(=O)C(C23)C(C=C4)OC24C)C3=O,MIC,>32,ug/mL,8.15,>,300.2700000000001,1.4276999999999997,89.75,0,5,2,4,1,0.35652624861394694,106.57075298897655
CO-ADD:0256353,A1778/0075404,CO-ADD:PC0343,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,12.0,2.93,32 ug/mL,c12c(non1)nc(Nc(cc3)ccc3I)c(N\N=C\c(cc(cc4[N+](=O)[O-])[N+](=O)[O-])c4O)n2,MIC,>32,ug/mL,18.0,>,563.2280000000002,3.329000000000001,207.63,3,13,7,4,4,0.12806582364627794,56.815357191048726
CO-ADD:0240294,A1227/0056595,CO-ADD:PC0289,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,61.33,54.73,32 ug/mL,C(C#N)(C1c2scc(Br)c2)=C(N)N(C(CCCC3=O)=C13)c4ccc(cc4)C,MIC,>32,ug/mL,43.0,>,440.3660000000003,5.123800000000004,70.12,1,5,2,4,2,0.7036231418396433,72.66682713924321
CO-ADD:0255736,A1749/0074224,CO-ADD:PC0342,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,-2.52,0.02,32 ug/mL,c1(Sc2c(cc(cc2[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-])nnnn1c3ccccc3,MIC,>32,ug/mL,19.1,>,412.309,3.6487000000000025,129.88,0,8,5,3,3,0.4584934030927696,77.61169414201484
CO-ADD:0252759,A1634/0070093,CO-ADD:PC0337,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,15.84,2.8,32 ug/mL,N1(N=C(CC1=O)C)c2sc(c3n2)cccc3,MIC,>32,ug/mL,20.95,>,231.28,2.4089,45.56,0,4,1,3,2,0.7561697418476473,138.36042891732964
CO-ADD:0255968,A1669/0071174,CO-ADD:PC0342,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,4.67,0.7,32 ug/mL,c1(O)c(cccc1\C=N\c(ccc(c2Cl)Cl)c2)O,MIC,>32,ug/mL,24.15,>,282.126,4.155200000000002,52.82000000000001,2,3,2,2,2,0.6416555531893526,113.42449827382093
CO-ADD:0253672,A1723/0073391,CO-ADD:PC0338,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,-7.1,5.42,32 ug/mL,c1(NC(=O)CCOc2ccccc2)sc(c(C)c1C(OCC)=O)C,MIC,>32,ug/mL,13.6,>,347.4360000000002,3.949240000000003,64.63,1,5,7,2,2,0.7703885605337111,92.10329384404605
CO-ADD:0252965,A1653/0070558,CO-ADD:PC0337,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,6.69,4.26,32 ug/mL,C(=C\c1ccccn1)(/c2c3cccc2)\c4c3cccc4,MIC,>32,ug/mL,21.35,>,255.32000000000002,4.650900000000003,12.89,0,1,1,4,3,0.4821526446378587,125.33291555694814
CO-ADD:0252357,A1605/0069360,CO-ADD:PC0337,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,19.28,0.01,32 ug/mL,C(Cl)(C(c1ccccc1)=O)c2ncc(cn2)c3ccccc3,MIC,>32,ug/mL,14.0,>,308.768,4.306400000000003,42.85,0,3,4,3,3,0.5326888941943438,103.6376826614157
CO-ADD:0303610,A2475/0105116,CO-ADD:PC0429,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,7.32,0.24,32 ug/mL,c1(cc(oc1C)C)C(=O)Nc(cc2)ccc2N(C)C,MIC,>32,ug/mL,5.7,>,258.32099999999997,3.2147400000000017,45.480000000000004,1,3,3,2,2,0.9190467013303818,123.8768818640374
CO-ADD:0247666,A1504/0065806,CO-ADD:PC0316,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,85.71,2.07,32 ug/mL,c(cc1c2\C(=C\C=C(/C=C3)\c(cccc4)c4N3C)\C=N1)cc2.I,MIC,32,ug/mL,83.3,=,412.27399999999994,5.451000000000005,15.6,0,2,1,4,2,0.5690693380011682,77.61828298655749
CO-ADD:0304134,A2487/0105733,CO-ADD:PC0429,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,4.86,8.18,32 ug/mL,O=Cc(cc1)ccc1OCc2cccc(Cl)c2,MIC,>32,ug/mL,6.1,>,246.69299999999998,3.7315000000000023,26.3,0,2,4,2,2,0.7686725763176747,129.71588168290143
CO-ADD:0301116,A2398/0101576,CO-ADD:PC0416,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,-4.79,5.76,32 ug/mL,N1(c2ccc(c(Cl)c2)N3CCCCC3)C(N(N=C1C(C)=O)c4ccc(cc4)C)c5c6c([nH]c5)cccc6,MIC,>32,ug/mL,-2.55,>,512.0570000000002,7.047920000000007,54.94,1,5,5,6,4,0.31174915920283996,62.49304276672321
CO-ADD:0254516,A1676/0071524,CO-ADD:PC0340,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,17.17,0.21,32 ug/mL,c1(cc(F)c(cc1Cl)F)C(=O)N(CC2)CCN2c(cc3)ccc3[N+](=O)[O-],MIC,>32,ug/mL,11.95,>,381.766,3.488800000000002,66.69,0,4,3,3,2,0.4634982018008601,83.8209793433674
CO-ADD:0254468,A1648/0070435,CO-ADD:PC0340,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,23.94,2.56,32 ug/mL,C1(=O)Oc(c2S1)ccc(c2)OC(=O)Nc3ccccc3,MIC,>32,ug/mL,37.4,>,287.296,3.4654000000000007,68.53999999999999,1,5,2,3,3,0.783272341285238,111.38338159946537
CO-ADD:0304469,A2509/0106615,CO-ADD:PC0430,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,-16.61,4.51,32 ug/mL,n1(c(\C=C\c2ccco2)nn3)c3ccc(cccc4)c14,MIC,>32,ug/mL,-8.75,>,261.284,3.645900000000002,43.33,0,3,2,4,4,0.5529182602545248,122.47209932487256
CO-ADD:0247907,A1531/0066568,CO-ADD:PC0316,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,5.22,1.37,32 ug/mL,c1(OC)c(OC)cc(cc1OC)\C=N\c(ccc(c23)cccc2)c3,MIC,>32,ug/mL,16.25,>,321.37600000000003,4.616200000000004,40.05,0,4,5,3,3,0.6439708955682528,99.57184108334162
CO-ADD:0254492,A1651/0070518,CO-ADD:PC0340,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,20.56,0.53,32 ug/mL,S(CCCC)(=O)(=O)\C=C/C=C\S(CCCC)(=O)=O,MIC,>32,ug/mL,20.5,>,294.43800000000005,2.443600000000001,68.28,0,4,9,0,0,0.612496659192338,108.68162397516623
CO-ADD:0305358,A2542/0108190,CO-ADD:PC0430,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,0.76,0.74,32 ug/mL,N(CC1)(CCO1)CCC(=O)c2ccc(cc2)Cl.Cl,MIC,>32,ug/mL,8.05,>,290.19,2.6668000000000016,29.54,0,3,4,2,1,0.7984541964516382,110.27258003377098
CO-ADD:0243149,A4383/0187167,CO-ADD:PC0292,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,-5.89,4.45,32 ug/mL,c(CC(C1)ON=C1C(NN)=O)(c(Br)c2OC)c(Br)c(c23)OCO3,MIC,>32,ug/mL,8.52,>,451.0710000000002,1.6262,104.40000000000002,2,7,4,3,1,0.41005858484629476,70.9422685120524
CO-ADD:0301968,A2452/0104003,CO-ADD:PC0417,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,1.26,0.41,32 ug/mL,c(nnc1c2nonc2N=[N+]=[N-])(o1)c3nonc3N=[N+]=[N-],MIC,>32,ug/mL,11.95,>,288.147,2.0531999999999995,214.28,0,11,4,3,3,0.38864795431883725,111.05442708062205
CO-ADD:0320571,A2727/0115819,CO-ADD:PC0460,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,-0.82,3.51,32 ug/mL,N1(C(CCl)=O)c2c(cccc2)Sc(ccc(Cl)c3)c13,MIC,>32,ug/mL,1.1,>,310.20500000000004,4.708100000000003,20.310000000000002,0,2,1,3,2,0.7111079883976092,103.15758933608419
CO-ADD:0307253,A2600/0110541,CO-ADD:PC0439,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,9.59,4.45,32 ug/mL,c(c1Cl)([N+](=O)[O-])c(Cl)nc(Cl)c1C(OC)=O,MIC,>32,ug/mL,2.7,>,285.47,2.736600000000001,82.33000000000001,0,5,2,1,1,0.36096053777426784,112.09584194486284
CO-ADD:0301948,A2451/0103968,CO-ADD:PC0417,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,11.08,1.32,32 ug/mL,C(/c1ccccc1)(=C\Sc2ccccn2)\[N+](=O)[O-],MIC,>32,ug/mL,10.35,>,258.302,3.4490000000000025,56.03,0,4,4,2,2,0.4785589668012604,123.88599391410054
CO-ADD:0312095,A2602/0110578,CO-ADD:PC0449,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,4.17,0.6,32 ug/mL,N1(CC(OC)=O)Sc2c(ccc(c2)[N+](=O)[O-])C1=O,MIC,>32,ug/mL,3.0,>,268.25,1.1441999999999999,91.44,0,6,3,2,2,0.47267279674404894,119.29170549860206
CO-ADD:0311083,A2619/0111419,CO-ADD:PC0448,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,12.04,0.62,32 ug/mL,C12(CC3CC(CC(C3)C1)C2)c(cc4)ccc4C(=O)NC(Cc(c5c([nH]6)cccc5)c6)C(O)=O,MIC,>32,ug/mL,6.25,>,442.5590000000002,5.0614000000000035,82.19,3,2,6,7,3,0.4989376159075721,72.3067432816867
CO-ADD:0303708,A2477/0105250,CO-ADD:PC0429,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,4.76,0.02,32 ug/mL,c1(sc(c2n1)cccc2)\C(\C#N)=C\c(ccc(c3[N+](=O)[O-])O)c3,MIC,>32,ug/mL,6.35,>,323.333,3.974280000000001,100.05,1,6,3,3,3,0.44627083291491054,98.96917419502493
CO-ADD:0321333,A2742/0116485,CO-ADD:PC0461,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,9.15,3.59,32 ug/mL,C(C(OC)=O)(C(F)(F)F)(C(F)(F)F)SC1=C(O)C=C(OC1=O)C,MIC,>32,ug/mL,9.9,>,366.2350000000001,2.7823200000000003,76.74000000000001,1,6,3,1,1,0.50369865866556,87.3755921744235
CO-ADD:0303196,A2435/0103194,CO-ADD:PC0422,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,9.49,6.23,32 ug/mL,[n+]1([O-])onc2c1ccc(c2)OC,MIC,>32,ug/mL,18.8,>,166.13599999999997,0.4698,62.2,0,4,1,2,2,0.5774688851539737,192.61328068570333
CO-ADD:0310856,A2612/0111044,CO-ADD:PC0448,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,11.82,3.51,32 ug/mL,C(=N/O)(/C(C)=Nc1c2cccc1)\C(C)=N2,MIC,>32,ug/mL,4.8,>,201.229,1.53654,58.370000000000005,1,4,0,2,2,0.5191909732754565,159.02280486411004
CO-ADD:0301928,A2450/0103905,CO-ADD:PC0417,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,2.84,0.18,32 ug/mL,c1(cc(ccc1C(c2ccccc2)=O)[N+](=O)[O-])[N+](=O)[O-],MIC,>32,ug/mL,4.7,>,272.216,2.734000000000001,103.35,0,5,4,2,2,0.4831983056403204,117.55370735004554
CO-ADD:0306698,A2549/0108506,CO-ADD:PC0439,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,15.21,0.19,32 ug/mL,N1(C(C#N)c(cccc2[N+](=O)[O-])c2)C(C)(C)CC(C)=N1,MIC,>32,ug/mL,8.1,>,272.30799999999994,3.019680000000002,82.53,0,5,3,2,1,0.625125567030076,117.51399150961414
CO-ADD:0222408,A0740/0034524,CO-ADD:PC0238,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,-5.5,6.6,32 ug/mL,C(=O)(Oc(cc1)ccc1\C=N\NC(=O)c(ccc(n2)C)c2)c3ccccc3I,MIC,>32,ug/mL,7.3,>,485.28100000000006,3.9777200000000033,80.64999999999999,1,5,5,3,3,0.19506606266776336,65.94117634937282
CO-ADD:0219812,A0653/0030339,CO-ADD:PC0233,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,11.27,6.28,32 ug/mL,c1(coc(ccc(OC(CCl)=O)c2)c12)C(=O)c3cccs3,MIC,>32,ug/mL,7.05,>,320.75299999999993,3.8695000000000013,56.51,0,5,4,3,3,0.31677647741933257,99.76523991981371
CO-ADD:0222549,A0743/0034707,CO-ADD:PC0238,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,20.29,0.66,32 ug/mL,N(=C\c(cc(Cl)cc1Br)c1O)/c2c(C)cccc2O,MIC,>32,ug/mL,6.55,>,340.6040000000001,4.572720000000003,52.82000000000001,2,3,2,2,2,0.7866583049747772,93.95074632124106
CO-ADD:0222440,A0740/0034562,CO-ADD:PC0238,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,-7.86,14.05,32 ug/mL,c1(c(ccc(c1)[N+](=O)[O-])Oc2cccc(c2)\C=N\NC(=O)c(cccn3)c3)[N+](=O)[O-],MIC,>32,ug/mL,8.2,>,407.34200000000016,3.454200000000003,149.86,1,8,7,3,3,0.35777736876013766,78.55806668597883
CO-ADD:0220599,A0673/0031311,CO-ADD:PC0236,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,3.26,3.18,32 ug/mL,C(=O)(c1ccc(cc1)Br)Oc2ccc(cc2OC)\C=N\NC(COc3ccc(cc3Cl)Cl)=O,MIC,>32,ug/mL,8.7,>,552.2080000000002,5.512800000000003,86.22,1,6,8,3,3,0.1724851852754463,57.94917857039374
CO-ADD:0233463,A1016/0047575,CO-ADD:PC0254,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,7.08,1.04,32 ug/mL,c(\C=N\c1ccccc1O)(c(C)c2Cl)c(O)c(c2C)Br,MIC,>32,ug/mL,0.7,>,354.631,4.881140000000003,52.82000000000001,2,3,2,2,2,0.7550893763906171,90.23463825779473
CO-ADD:0220611,A0673/0031328,CO-ADD:PC0236,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,27.46,4.68,32 ug/mL,C(/NC(c1ccccc1)=O)(\C(=O)N\N=C\c2cc(Br)cc(Br)c2OC(=O)c3cccc(C)c3)=C\c4cccs4,MIC,>32,ug/mL,6.0,>,667.3790000000001,6.721920000000005,96.86000000000001,2,6,8,4,4,0.07173872634064654,47.94876674273538
CO-ADD:0222290,A0736/0034364,CO-ADD:PC0238,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,12.95,14.81,32 ug/mL,c(cc(Cl)cc1Cl)(\C=N\c2ccc(cc2O)C)c1O,MIC,>32,ug/mL,11.55,>,296.153,4.463620000000004,52.82000000000001,2,3,2,2,2,0.8035959466815948,108.05225677268169
CO-ADD:0222114,A0732/0034134,CO-ADD:PC0238,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,2.89,3.43,32 ug/mL,N1(c2ccc(cc2)Br)C(=O)C(C(C1=O)C34CO)C(c(c35)cccc5)c(c46)cccc6,MIC,>32,ug/mL,8.9,>,460.32700000000017,3.992200000000003,57.61,1,3,2,7,3,0.5889046199222978,69.51580072426772
CO-ADD:0219144,A0631/0029256,CO-ADD:PC0233,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,4.16,1.16,32 ug/mL,c1(C)c(cccc1NC(CCC(=O)N\N=C\c2cccc(OC)c2)=O)Cl,MIC,>32,ug/mL,9.5,>,373.84000000000003,3.5260200000000017,79.78999999999999,2,4,7,2,2,0.5752199923848559,85.59811684142949
CO-ADD:0221265,A0699/0032631,CO-ADD:PC0237,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,3.13,8.28,32 ug/mL,[N+](=O)([O-])c1ccc(cc1)CN(CC2)CCN2CCNC(=O)C(=O)Nc(cc3)ccc3CCCC,MIC,>32,ug/mL,6.85,>,467.57000000000016,2.8099000000000007,107.82,2,6,10,3,2,0.3160822121787689,68.43895031759948
CO-ADD:0219107,A0629/0029193,CO-ADD:PC0233,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,-2.82,2.63,32 ug/mL,c(cccn1)(c(Br)ccc2\N=C\c3ccccc3O)c12,MIC,>32,ug/mL,3.75,>,327.1810000000001,4.453500000000004,45.480000000000004,1,3,2,3,3,0.7067567494798973,97.80519039919797
CO-ADD:0222780,A0778/0036413,CO-ADD:PC0238,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,9.15,4.0,32 ug/mL,c1(ccc(C(=O)Oc2cccc(c2)\C=N\NC(COc3ccccc3[N+](=O)[O-])=O)o1)[N+](=O)[O-],MIC,>32,ug/mL,6.9,>,454.3510000000002,2.8443000000000005,176.40999999999997,1,10,9,3,3,0.1673426557097372,70.43013000961808
CO-ADD:0231448,A1004/0046988,CO-ADD:PC0249,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,37.16,3.52,32 ug/mL,N(=C\c(c(O)ccc1C(O)=O)c1)/c2c(C)cccc2O,MIC,>32,ug/mL,19.15,>,271.272,2.855020000000001,90.12000000000002,3,4,3,2,2,0.7485658165339023,117.9627827420449
CO-ADD:0229538,A0826/0038688,CO-ADD:PC0246,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,25.62,3.4,32 ug/mL,N1(c2ccc(cc2)C)C(=O)\C(\C(C)=N1)=C\NNC(=O)c(cc3)ccc3[N+](=O)[O-],MIC,>32,ug/mL,16.15,>,379.37600000000015,2.4442200000000005,116.94000000000003,2,6,5,3,2,0.47006788532276217,84.3490363122601
CO-ADD:0221217,A0696/0032444,CO-ADD:PC0237,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,22.92,3.03,32 ug/mL,C12C(ON=C(c3ccccc3Cl)N1)Nc(cccc4)c4N2C,MIC,>32,ug/mL,19.95,>,314.77600000000007,2.8355000000000006,48.89,2,5,1,4,2,0.849587898554085,101.6595928533306
CO-ADD:0222023,A0746/0034848,CO-ADD:PC0238,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,7.18,5.45,32 ug/mL,C(=O)(Oc1cccc(c1)\C=N\NC(=O)c(cccn2)c2)c3cccc(F)c3,MIC,>32,ug/mL,2.75,>,363.34800000000007,3.203800000000001,80.64999999999999,1,5,5,3,3,0.32667106238411137,88.0698393826304
CO-ADD:0227731,A0851/0039876,CO-ADD:PC0244,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,12.36,0.7,32 ug/mL,c1(SCC(=O)c2ccc(cc2)Br)sc3c(ccc(c3)\N=C\c4c(cccc4F)Cl)n1,MIC,>32,ug/mL,3.25,>,519.8480000000001,7.576900000000005,42.32,0,5,6,4,4,0.14976753347029945,61.556454963758625
CO-ADD:0225804,F3406-5258,CO-ADD:PC0241,Karazin Kharkiv National University (Ukraine),GN_001,Escherichia coli,ATCC 25922,4,-0.56,7.27,32 ug/mL; 64 ug/mL,C1(=N2)N(C=CN=C1Sc3ccc(cc3C)C)C(N2CC(=O)Nc4cccc(C)c4)=O,MIC,>32,ug/mL,1.3,>,419.51000000000016,3.606160000000002,81.28999999999999,1,5,5,4,4,0.5344913779334938,76.27946890419773
CO-ADD:0219233,A0633/0029391,CO-ADD:PC0233,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,3.13,5.52,32 ug/mL,[N+](=O)([O-])c(cc(cc1[N+](=O)[O-])C(=O)Oc(cc2)ccc2C(=O)Nc3ccccc3)c1,MIC,>32,ug/mL,8.25,>,407.3380000000001,3.9745000000000017,141.68,1,7,6,3,3,0.28181190165718684,78.55883811478427
CO-ADD:0229553,A0826/0038711,CO-ADD:PC0246,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,5.4,1.6,32 ug/mL,C1(=Cc(cccc2)c2OC1c3c(cccc3Cl)Cl)[N+](=O)[O-],MIC,>32,ug/mL,6.85,>,322.14700000000005,4.744700000000002,52.370000000000005,0,3,2,3,2,0.5923365293353038,99.33353406985009
CO-ADD:0234690,A1106/0051973,CO-ADD:PC0259,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,1.12,0.24,32 ug/mL,C(=O)(Oc(cc1)ccc1\C=N\NC(COc2ccccc2C#N)=O)c3cccc(F)c3,MIC,>32,ug/mL,9.55,>,417.39600000000013,3.445680000000002,100.78,1,6,7,3,3,0.2746731676639981,76.66580417636966
CO-ADD:0222523,A0743/0034675,CO-ADD:PC0238,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,-7.27,5.55,32 ug/mL,c1(\C=N\NC(CNC(=O)c2ccc(c(OC)c2)OC)=O)c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],MIC,>32,ug/mL,10.85,>,476.3580000000003,1.308499999999999,218.44,2,11,10,2,2,0.28422296986854145,67.17636735396484
CO-ADD:0220573,A0672/0031280,CO-ADD:PC0236,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,2.31,3.55,32 ug/mL,c1(c(ccc(c2Cl)Cl)c2)ccc(\C=N\NC(CNc3ccccc3C)=O)o1,MIC,>32,ug/mL,4.7,>,402.2810000000002,5.124020000000005,66.63,2,4,6,3,3,0.4441452259772993,79.546386729674
CO-ADD:0221552,A0716/0033448,CO-ADD:PC0237,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,-6.54,2.6,32 ug/mL,N1(c2ccccn2)C(=O)c(c3)c(c(c4)C1=O)c(cc3[N+](=O)[O-])cc4[N+](=O)[O-],MIC,>32,ug/mL,7.3,>,364.2730000000001,2.851800000000001,136.55,0,7,3,4,3,0.39564582166543816,87.84620325964316
CO-ADD:0229415,A0815/0038165,CO-ADD:PC0246,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,5.75,3.66,32 ug/mL,N1(C)c2c(C(=O)C1=O)cc(Br)cc2C,MIC,>32,ug/mL,10.9,>,254.08299999999997,1.9166200000000002,37.38,0,2,0,2,1,0.6630488795304776,125.94309733433565
CO-ADD:0231592,A0984/0045977,CO-ADD:PC0249,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,3.24,3.71,32 ug/mL,[N+](=O)([O-])c1cc(ccc1OC(=O)c2cccc(C)c2)\C=N\c(cc3)ccc3C,MIC,>32,ug/mL,2.75,>,374.3960000000001,5.181440000000004,81.8,0,5,5,3,3,0.20248400547294493,85.47099862178013
CO-ADD:0221788,A0726/0033842,CO-ADD:PC0237,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,7.67,2.11,32 ug/mL,S(=O)(=O)(c(cc1)ccc1[N+](=O)[O-])NCC(=O)N\N=C(/C)\C(C)CC,MIC,>32,ug/mL,10.4,>,356.40400000000005,1.4112999999999993,130.76999999999998,2,6,8,1,1,0.4129379870217337,89.78574875702853
CO-ADD:0236555,A1170/0054422,CO-ADD:PC0261,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,9.36,0.03,32 ug/mL,C1(C#N)(C#N)[C@@H](c2ccc(cc2)F)[C@@H](N3[C@@]1([H])c4c(cccc4)C=C3)C(C)=O,MIC,>32,ug/mL,9.4,>,357.3880000000001,3.9416600000000033,67.89,0,4,2,4,2,0.8162856640009566,89.53854074563218
CO-ADD:0234224,A1022/0047847,CO-ADD:PC0259,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,4.23,3.71,32 ug/mL,n1c2c(oc1c3cccc(c3)\N=C\c(cccc4[N+](=O)[O-])c4O)cccc2C,MIC,>32,ug/mL,7.2,>,373.3680000000001,5.167620000000004,101.76,1,6,4,4,4,0.30204885336676157,85.70632726961065
CO-ADD:0229033,A0793/0037164,CO-ADD:PC0246,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,5.58,3.23,32 ug/mL,c(cc(cc1C(N)=O)[N+](=O)[O-])(c1N)[N+](=O)[O-],MIC,>32,ug/mL,8.25,>,226.148,0.18410000000000004,155.39000000000001,2,6,3,1,1,0.4249945182177982,141.50025646921486
CO-ADD:0221424,A0710/0033148,CO-ADD:PC0237,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,17.42,0.43,32 ug/mL,N(=C(/CCCC)\c1ccccc1)/NC(=O)c2cccc(I)c2,MIC,>32,ug/mL,7.65,>,406.26700000000005,4.6155000000000035,41.46,1,2,6,2,2,0.42485798262161895,78.76593471780872
CO-ADD:0221099,A0688/0032060,CO-ADD:PC0237,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,17.29,3.82,32 ug/mL,c1(c(C)n[nH]c1O)C(C(C#N)C#N)c2ccccc2C,MIC,>32,ug/mL,9.9,>,266.304,2.5274,96.48999999999998,2,4,3,2,2,0.8915862348384911,120.16342225426581
CO-ADD:0222847,A0780/0036519,CO-ADD:PC0238,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,100.27,0.24,32 ug/mL,[N+](=O)([O-])\C=C\c1ccc(cc1Cl)Cl,MIC,32,ug/mL,78.05,=,218.039,3.240800000000001,43.14,0,2,2,1,1,0.5643227647302717,146.76273510702214
